unlist.a.,unlist.b.,unlist.c.,unlist.d.,Freq,anio,codigo
conchalí,no,13602,mujer,84,2009,13104
conchalí,no,13127,hombre,653,2009,13104
conchalí,no,7201,mujer,182,2009,13104
conchalí,no,11101,hombre,306,2009,13104
conchalí,no,5404,mujer,126,2009,13104
conchalí,no,7101,hombre,84,2009,13104
conchalí,no,6103,hombre,75,2009,13104
conchalí,no,7401,hombre,259,2009,13104
conchalí,no,13101,mujer,2440,2009,13104
conchalí,no,6107,mujer,67,2009,13104
conchalí,no,11201,mujer,104,2009,13104
conchalí,no,13132,mujer,196,2009,13104
conchalí,no,13120,mujer,102,2009,13104
conchalí,no,13109,hombre,270,2009,13104
conchalí,no,8416,mujer,177,2009,13104
conchalí,no,9120,mujer,126,2009,13104
conchalí,no,9108,hombre,67,2009,13104
conchalí,no,5101,mujer,143,2009,13104
conchalí,no,5101,hombre,172,2009,13104
conchalí,no,6105,mujer,73,2009,13104
conchalí,no,13117,hombre,157,2009,13104
conchalí,no,13109,mujer,254,2009,13104
conchalí,no,1404,hombre,57,2009,13104
conchalí,no,13106,hombre,67,2009,13104
conchalí,no,8101,hombre,243,2009,13104
conchalí,no,5301,mujer,78,2009,13104
conchalí,no,13120,hombre,385,2009,13104
conchalí,no,2101,mujer,67,2009,13104
conchalí,no,,hombre,9599,2009,13104
conchalí,no,8416,hombre,168,2009,13104
conchalí,no,6301,mujer,297,2009,13104
conchalí,no,13301,hombre,161,2009,13104
conchalí,no,14103,mujer,93,2009,13104
conchalí,no,13127,mujer,1486,2009,13104
conchalí,no,8202,mujer,84,2009,13104
conchalí,no,13129,mujer,67,2009,13104
conchalí,no,7101,mujer,187,2009,13104
conchalí,no,99999,hombre,161,2009,13104
conchalí,no,13401,hombre,330,2009,13104
conchalí,no,13605,hombre,98,2009,13104
conchalí,no,13107,hombre,57,2009,13104
conchalí,no,13201,hombre,67,2009,13104
conchalí,no,13125,mujer,159,2009,13104
conchalí,no,7109,mujer,77,2009,13104
conchalí,no,6301,hombre,57,2009,13104
conchalí,no,13128,hombre,168,2009,13104
conchalí,no,8110,mujer,179,2009,13104
conchalí,no,9210,mujer,84,2009,13104
conchalí,no,13104,hombre,84,2009,13104
conchalí,no,8206,mujer,126,2009,13104
conchalí,no,7301,mujer,179,2009,13104
conchalí,no,6101,mujer,170,2009,13104
conchalí,no,16023,hombre,78,2009,13104
conchalí,no,13125,hombre,230,2009,13104
conchalí,no,8305,mujer,93,2009,13104
conchalí,no,13113,mujer,167,2009,13104
conchalí,sí,,hombre,245,2009,13104
conchalí,no,13122,mujer,102,2009,13104
conchalí,sí,8106,mujer,75,2009,13104
conchalí,no,4201,mujer,231,2009,13104
conchalí,no,13130,mujer,351,2009,13104
conchalí,no,5701,mujer,75,2009,13104
conchalí,no,13105,mujer,104,2009,13104
conchalí,no,15101,hombre,57,2009,13104
conchalí,no,9107,mujer,78,2009,13104
conchalí,no,13119,mujer,65,2009,13104
conchalí,no,13122,hombre,102,2009,13104
conchalí,no,13301,mujer,172,2009,13104
conchalí,no,8414,mujer,57,2009,13104
conchalí,no,8203,hombre,89,2009,13104
conchalí,no,10201,mujer,83,2009,13104
conchalí,no,13605,mujer,98,2009,13104
conchalí,no,13123,hombre,104,2009,13104
conchalí,no,5605,hombre,104,2009,13104
conchalí,no,6104,mujer,98,2009,13104
conchalí,no,13102,mujer,84,2009,13104
conchalí,no,14104,mujer,170,2009,13104
conchalí,no,6102,mujer,93,2009,13104
conchalí,no,99999,mujer,414,2009,13104
conchalí,no,13107,mujer,144,2009,13104
conchalí,no,,mujer,12965,2009,13104
conchalí,no,3202,hombre,84,2009,13104
conchalí,no,13123,mujer,613,2009,13104
conchalí,sí,,mujer,422,2009,13104
conchalí,no,4101,mujer,73,2009,13104
conchalí,no,4204,hombre,84,2009,13104
conchalí,no,16034,hombre,126,2009,13104
concón,no,13201,mujer,135,2009,5103
concón,no,5505,hombre,150,2009,5103
concón,no,13203,mujer,59,2009,5103
concón,no,5501,hombre,173,2009,5103
concón,no,8110,mujer,57,2009,5103
concón,no,4201,mujer,228,2009,5103
concón,no,2301,hombre,98,2009,5103
concón,sí,5101,mujer,34,2009,5103
concón,sí,5109,mujer,34,2009,5103
concón,no,5107,mujer,82,2009,5103
concón,no,5106,mujer,57,2009,5103
concón,no,13101,mujer,903,2009,5103
concón,no,14101,mujer,59,2009,5103
concón,no,16999,hombre,75,2009,5103
concón,no,5702,hombre,57,2009,5103
concón,no,12101,hombre,82,2009,5103
concón,no,8304,hombre,78,2009,5103
concón,no,5401,mujer,242,2009,5103
concón,no,5402,hombre,34,2009,5103
concón,no,5601,hombre,82,2009,5103
concón,no,5501,mujer,346,2009,5103
concón,no,10301,hombre,78,2009,5103
concón,no,5106,hombre,157,2009,5103
concón,no,5101,mujer,957,2009,5103
concón,no,5701,mujer,75,2009,5103
concón,no,8101,hombre,237,2009,5103
concón,no,8416,hombre,59,2009,5103
concón,no,13108,mujer,82,2009,5103
concón,no,9101,hombre,34,2009,5103
concón,no,13401,hombre,59,2009,5103
concón,no,5109,mujer,863,2009,5103
concón,no,4302,mujer,59,2009,5103
concón,no,5102,mujer,57,2009,5103
concón,no,,mujer,7615,2009,5103
concón,no,8106,hombre,82,2009,5103
concón,no,5505,mujer,240,2009,5103
concón,no,5109,hombre,405,2009,5103
concón,no,13501,hombre,75,2009,5103
concón,no,16031,mujer,67,2009,5103
concón,no,5502,mujer,75,2009,5103
concón,no,10202,mujer,78,2009,5103
concón,no,13130,mujer,75,2009,5103
concón,no,5405,mujer,57,2009,5103
concón,no,13501,mujer,57,2009,5103
concón,no,6103,mujer,78,2009,5103
concón,no,15101,hombre,78,2009,5103
concón,no,8401,mujer,57,2009,5103
concón,no,5403,mujer,34,2009,5103
concón,no,99999,mujer,209,2009,5103
concón,no,13123,mujer,67,2009,5103
concón,no,5502,hombre,34,2009,5103
concón,no,5401,hombre,34,2009,5103
concón,no,9203,mujer,57,2009,5103
concón,no,6101,mujer,396,2009,5103
concón,no,8304,mujer,78,2009,5103
concón,no,12101,mujer,82,2009,5103
concón,no,13111,mujer,57,2009,5103
concón,no,8101,mujer,82,2009,5103
concón,no,6101,hombre,153,2009,5103
concón,no,7101,hombre,98,2009,5103
concón,no,5301,mujer,34,2009,5103
concón,no,9103,mujer,57,2009,5103
concón,no,5402,mujer,56,2009,5103
concón,no,5101,hombre,207,2009,5103
concón,no,16004,hombre,75,2009,5103
concón,sí,,mujer,154,2009,5103
concón,no,16024,mujer,75,2009,5103
concón,no,7101,mujer,132,2009,5103
concón,no,5105,mujer,78,2009,5103
concón,no,13101,hombre,315,2009,5103
concón,no,7304,mujer,56,2009,5103
concón,no,,hombre,6420,2009,5103
concón,no,1101,mujer,157,2009,5103
concón,no,6115,mujer,78,2009,5103
concón,no,5108,mujer,56,2009,5103
constitución,no,8101,mujer,32,2009,7102
constitución,no,7401,mujer,231,2009,7102
constitución,no,16999,mujer,39,2009,7102
constitución,no,6117,mujer,32,2009,7102
constitución,no,8201,hombre,173,2009,7102
constitución,no,7302,mujer,37,2009,7102
constitución,no,10305,hombre,39,2009,7102
constitución,no,7104,hombre,63,2009,7102
constitución,no,7101,hombre,392,2009,7102
constitución,no,7101,mujer,709,2009,7102
constitución,no,5601,mujer,35,2009,7102
constitución,no,8421,mujer,44,2009,7102
constitución,no,8205,hombre,63,2009,7102
constitución,no,7106,mujer,88,2009,7102
constitución,no,7407,mujer,63,2009,7102
constitución,no,7102,hombre,114,2009,7102
constitución,sí,13122,mujer,93,2009,7102
constitución,no,,hombre,6750,2009,7102
constitución,no,,mujer,11343,2009,7102
constitución,no,13101,mujer,560,2009,7102
constitución,no,7304,mujer,79,2009,7102
constitución,no,7202,hombre,141,2009,7102
constitución,no,7105,hombre,63,2009,7102
constitución,no,7406,mujer,174,2009,7102
constitución,no,9114,mujer,50,2009,7102
constitución,no,8107,hombre,44,2009,7102
constitución,no,8313,hombre,141,2009,7102
constitución,no,13108,hombre,34,2009,7102
constitución,no,13101,hombre,280,2009,7102
constitución,sí,,hombre,140,2009,7102
constitución,no,14101,mujer,144,2009,7102
constitución,no,7401,hombre,126,2009,7102
constitución,no,8401,hombre,70,2009,7102
constitución,no,7104,mujer,34,2009,7102
constitución,no,8401,mujer,44,2009,7102
constitución,no,8304,mujer,44,2009,7102
constitución,no,4301,mujer,37,2009,7102
constitución,no,7301,mujer,106,2009,7102
constitución,no,8203,mujer,155,2009,7102
constitución,no,8301,mujer,133,2009,7102
constitución,no,14101,hombre,107,2009,7102
constitución,no,7201,mujer,132,2009,7102
constitución,sí,13119,hombre,44,2009,7102
constitución,no,5109,mujer,141,2009,7102
constitución,no,99999,mujer,229,2009,7102
constitución,no,99999,hombre,141,2009,7102
constitución,no,8201,mujer,37,2009,7102
constitución,no,8414,mujer,70,2009,7102
constitución,no,6101,hombre,39,2009,7102
constitución,no,13402,hombre,69,2009,7102
constitución,no,7105,mujer,63,2009,7102
constitución,no,5101,mujer,77,2009,7102
constitución,no,7202,mujer,39,2009,7102
constitución,no,9206,mujer,69,2009,7102
constitución,no,6101,mujer,71,2009,7102
constitución,no,16999,hombre,39,2009,7102
contulmo,no,8101,hombre,8,2009,8204
contulmo,no,99999,hombre,9,2009,8204
contulmo,no,8205,mujer,22,2009,8204
contulmo,no,8203,hombre,26,2009,8204
contulmo,no,8305,hombre,10,2009,8204
contulmo,no,8206,mujer,17,2009,8204
contulmo,no,9203,mujer,7,2009,8204
contulmo,sí,,hombre,7,2009,8204
contulmo,no,8102,mujer,14,2009,8204
contulmo,no,8201,mujer,53,2009,8204
contulmo,no,,mujer,1083,2009,8204
contulmo,no,13605,hombre,14,2009,8204
contulmo,no,9208,mujer,27,2009,8204
contulmo,no,9207,hombre,7,2009,8204
contulmo,no,9206,mujer,9,2009,8204
contulmo,no,8203,mujer,75,2009,8204
contulmo,no,8102,hombre,8,2009,8204
contulmo,no,8101,mujer,49,2009,8204
contulmo,no,9101,hombre,7,2009,8204
contulmo,no,8202,mujer,13,2009,8204
contulmo,no,5101,mujer,7,2009,8204
contulmo,no,8107,mujer,7,2009,8204
contulmo,no,99999,mujer,49,2009,8204
contulmo,no,8104,hombre,7,2009,8204
contulmo,no,8103,mujer,10,2009,8204
contulmo,no,14104,mujer,7,2009,8204
contulmo,no,8104,mujer,7,2009,8204
contulmo,no,8205,hombre,7,2009,8204
contulmo,no,8207,mujer,4,2009,8204
contulmo,no,6310,mujer,8,2009,8204
contulmo,no,9208,hombre,7,2009,8204
contulmo,no,9204,hombre,7,2009,8204
contulmo,no,4102,mujer,7,2009,8204
contulmo,no,8305,mujer,10,2009,8204
contulmo,no,9111,hombre,8,2009,8204
contulmo,no,9202,mujer,7,2009,8204
contulmo,no,8204,hombre,14,2009,8204
contulmo,no,13402,mujer,8,2009,8204
contulmo,no,7101,mujer,8,2009,8204
contulmo,no,8201,hombre,24,2009,8204
contulmo,no,8111,hombre,7,2009,8204
contulmo,no,9201,mujer,22,2009,8204
contulmo,no,13127,hombre,7,2009,8204
contulmo,no,,hombre,865,2009,8204
contulmo,no,8110,mujer,4,2009,8204
contulmo,no,4101,hombre,7,2009,8204
copiapó,no,16001,hombre,120,2009,3101
copiapó,no,4201,mujer,315,2009,3101
copiapó,no,13101,hombre,127,2009,3101
copiapó,no,16011,mujer,212,2009,3101
copiapó,no,5109,hombre,168,2009,3101
copiapó,no,4302,mujer,609,2009,3101
copiapó,no,4301,hombre,169,2009,3101
copiapó,no,4204,mujer,208,2009,3101
copiapó,sí,13101,mujer,264,2009,3101
copiapó,no,4104,mujer,129,2009,3101
copiapó,no,8101,mujer,149,2009,3101
copiapó,no,3201,hombre,268,2009,3101
copiapó,no,2104,mujer,286,2009,3101
copiapó,no,7101,mujer,317,2009,3101
copiapó,sí,3103,hombre,225,2009,3101
copiapó,sí,3202,mujer,231,2009,3101
copiapó,no,13123,hombre,106,2009,3101
copiapó,no,3103,hombre,216,2009,3101
copiapó,no,5703,mujer,108,2009,3101
copiapó,no,14101,mujer,108,2009,3101
copiapó,no,5501,hombre,21,2009,3101
copiapó,no,13101,mujer,545,2009,3101
copiapó,no,4103,hombre,378,2009,3101
copiapó,no,13201,mujer,136,2009,3101
copiapó,no,,mujer,18133,2009,3101
copiapó,no,9120,mujer,106,2009,3101
copiapó,no,5701,mujer,1622,2009,3101
copiapó,no,4301,mujer,1607,2009,3101
copiapó,no,4102,mujer,393,2009,3101
copiapó,no,5106,mujer,108,2009,3101
copiapó,no,4304,hombre,255,2009,3101
copiapó,no,9101,mujer,147,2009,3101
copiapó,no,3301,mujer,1826,2009,3101
copiapó,no,8416,mujer,136,2009,3101
copiapó,no,14101,hombre,106,2009,3101
copiapó,no,13501,mujer,333,2009,3101
copiapó,no,,hombre,17864,2009,3101
copiapó,no,16023,hombre,169,2009,3101
copiapó,no,4101,mujer,286,2009,3101
copiapó,no,3102,hombre,149,2009,3101
copiapó,no,16023,mujer,169,2009,3101
copiapó,no,3201,mujer,225,2009,3101
copiapó,no,2104,hombre,166,2009,3101
copiapó,no,4201,hombre,147,2009,3101
copiapó,no,3304,mujer,1696,2009,3101
copiapó,sí,2201,hombre,106,2009,3101
copiapó,no,13123,mujer,395,2009,3101
copiapó,no,5101,mujer,274,2009,3101
copiapó,no,15101,mujer,106,2009,3101
copiapó,no,5505,mujer,29,2009,3101
copiapó,no,99999,hombre,298,2009,3101
copiapó,no,8401,mujer,285,2009,3101
copiapó,sí,3102,mujer,225,2009,3101
copiapó,no,3301,hombre,2027,2009,3101
copiapó,no,5502,mujer,29,2009,3101
copiapó,no,2201,mujer,534,2009,3101
copiapó,sí,,mujer,100,2009,3101
copiapó,sí,13501,hombre,108,2009,3101
copiapó,no,3202,mujer,1822,2009,3101
copiapó,no,5401,mujer,120,2009,3101
copiapó,no,5501,mujer,225,2009,3101
copiapó,no,9119,hombre,100,2009,3101
copiapó,no,4103,mujer,136,2009,3101
copiapó,no,1101,mujer,148,2009,3101
copiapó,no,3303,mujer,446,2009,3101
copiapó,no,3103,mujer,1195,2009,3101
copiapó,no,2101,hombre,120,2009,3101
copiapó,no,99999,mujer,247,2009,3101
copiapó,no,13401,mujer,129,2009,3101
copiapó,no,4304,mujer,214,2009,3101
copiapó,sí,4302,mujer,106,2009,3101
copiapó,no,2302,mujer,106,2009,3101
copiapó,no,3202,hombre,149,2009,3101
copiapó,no,4106,mujer,166,2009,3101
coquimbo,sí,1101,mujer,152,2009,4102
coquimbo,no,2301,hombre,144,2009,4102
coquimbo,no,4106,hombre,104,2009,4102
coquimbo,sí,13101,mujer,104,2009,4102
coquimbo,no,2302,mujer,523,2009,4102
coquimbo,no,14101,mujer,231,2009,4102
coquimbo,no,8205,hombre,104,2009,4102
coquimbo,no,15101,mujer,229,2009,4102
coquimbo,no,13130,hombre,187,2009,4102
coquimbo,no,1404,hombre,187,2009,4102
coquimbo,no,8401,mujer,166,2009,4102
coquimbo,no,4303,mujer,308,2009,4102
coquimbo,no,9101,hombre,210,2009,4102
coquimbo,sí,13101,hombre,133,2009,4102
coquimbo,no,4303,hombre,133,2009,4102
coquimbo,no,2201,mujer,271,2009,4102
coquimbo,no,9101,mujer,139,2009,4102
coquimbo,no,2101,mujer,360,2009,4102
coquimbo,no,2201,hombre,139,2009,4102
coquimbo,no,5601,mujer,166,2009,4102
coquimbo,no,4101,hombre,1676,2009,4102
coquimbo,no,13120,mujer,139,2009,4102
coquimbo,no,6103,mujer,144,2009,4102
coquimbo,no,13302,mujer,558,2009,4102
coquimbo,sí,4101,hombre,133,2009,4102
coquimbo,no,4301,mujer,5528,2009,4102
coquimbo,no,13101,hombre,935,2009,4102
coquimbo,no,5401,mujer,167,2009,4102
coquimbo,no,13128,hombre,558,2009,4102
coquimbo,no,2104,hombre,131,2009,4102
coquimbo,no,13123,mujer,133,2009,4102
coquimbo,no,5502,mujer,260,2009,4102
coquimbo,no,1101,hombre,475,2009,4102
coquimbo,no,4103,hombre,1260,2009,4102
coquimbo,no,99999,mujer,668,2009,4102
coquimbo,sí,,mujer,449,2009,4102
coquimbo,no,2101,hombre,270,2009,4102
coquimbo,no,3304,mujer,144,2009,4102
coquimbo,no,2301,mujer,166,2009,4102
coquimbo,no,,mujer,35181,2009,4102
coquimbo,no,5106,mujer,347,2009,4102
coquimbo,no,3202,hombre,181,2009,4102
coquimbo,no,,hombre,24634,2009,4102
coquimbo,sí,,hombre,115,2009,4102
coquimbo,no,13401,hombre,166,2009,4102
coquimbo,no,4203,mujer,300,2009,4102
coquimbo,sí,15101,mujer,133,2009,4102
coquimbo,no,4106,mujer,453,2009,4102
coquimbo,no,13114,mujer,523,2009,4102
coquimbo,no,4105,mujer,231,2009,4102
coquimbo,no,4304,hombre,167,2009,4102
coquimbo,no,7101,mujer,166,2009,4102
coquimbo,no,7104,mujer,251,2009,4102
coquimbo,no,4304,mujer,133,2009,4102
coquimbo,no,5501,mujer,155,2009,4102
coquimbo,no,3101,mujer,133,2009,4102
coquimbo,no,3301,mujer,341,2009,4102
coquimbo,no,10102,mujer,203,2009,4102
coquimbo,no,8101,mujer,139,2009,4102
coquimbo,no,3202,mujer,651,2009,4102
coquimbo,no,3201,hombre,166,2009,4102
coquimbo,no,16018,mujer,1046,2009,4102
coquimbo,no,13101,mujer,2512,2009,4102
coquimbo,no,3101,hombre,286,2009,4102
coquimbo,no,8110,mujer,166,2009,4102
coquimbo,no,4101,mujer,4109,2009,4102
coquimbo,no,5601,hombre,166,2009,4102
coquimbo,no,4302,mujer,155,2009,4102
coquimbo,no,4202,hombre,219,2009,4102
coquimbo,no,4301,hombre,1429,2009,4102
coquimbo,no,9210,mujer,167,2009,4102
coquimbo,no,4104,mujer,152,2009,4102
coquimbo,no,4103,mujer,985,2009,4102
coquimbo,no,15101,hombre,229,2009,4102
coquimbo,no,5109,mujer,167,2009,4102
coquimbo,no,8101,hombre,139,2009,4102
coronel,no,14101,mujer,124,2009,8102
coronel,no,9203,mujer,36,2009,8102
coronel,no,13505,mujer,123,2009,8102
coronel,no,9116,mujer,117,2009,8102
coronel,sí,,hombre,199,2009,8102
coronel,sí,13101,hombre,36,2009,8102
coronel,no,2101,mujer,314,2009,8102
coronel,no,8102,mujer,182,2009,8102
coronel,no,8111,mujer,159,2009,8102
coronel,no,8106,mujer,5695,2009,8102
coronel,no,8401,hombre,100,2009,8102
coronel,no,8110,mujer,172,2009,8102
coronel,no,13101,mujer,155,2009,8102
coronel,no,13101,hombre,225,2009,8102
coronel,no,5506,mujer,123,2009,8102
coronel,no,8112,mujer,375,2009,8102
coronel,no,9210,mujer,90,2009,8102
coronel,no,10301,mujer,161,2009,8102
coronel,no,8106,hombre,2633,2009,8102
coronel,no,8103,mujer,137,2009,8102
coronel,no,8313,mujer,124,2009,8102
coronel,no,6310,mujer,117,2009,8102
coronel,no,8403,mujer,36,2009,8102
coronel,no,,hombre,13509,2009,8102
coronel,no,9107,mujer,83,2009,8102
coronel,no,9101,mujer,317,2009,8102
coronel,no,14102,hombre,99,2009,8102
coronel,no,8202,mujer,1198,2009,8102
coronel,no,16007,mujer,99,2009,8102
coronel,no,8101,hombre,610,2009,8102
coronel,no,16002,hombre,36,2009,8102
coronel,no,99999,mujer,537,2009,8102
coronel,no,8205,hombre,307,2009,8102
coronel,no,16001,hombre,83,2009,8102
coronel,no,8310,hombre,36,2009,8102
coronel,no,16001,mujer,124,2009,8102
coronel,no,8107,hombre,123,2009,8102
coronel,no,12101,hombre,36,2009,8102
coronel,no,9120,hombre,137,2009,8102
coronel,no,8112,hombre,125,2009,8102
coronel,no,8202,hombre,352,2009,8102
coronel,no,11101,hombre,117,2009,8102
coronel,no,8108,hombre,10,2009,8102
coronel,no,8301,hombre,36,2009,8102
coronel,no,8101,mujer,1607,2009,8102
coronel,no,8105,mujer,36,2009,8102
coronel,no,15101,hombre,100,2009,8102
coronel,no,8306,hombre,102,2009,8102
coronel,no,7309,mujer,110,2009,8102
coronel,no,9116,hombre,117,2009,8102
coronel,no,,mujer,21603,2009,8102
coronel,no,8110,hombre,100,2009,8102
coronel,no,8207,mujer,91,2009,8102
coronel,no,11101,mujer,117,2009,8102
coronel,no,10301,hombre,125,2009,8102
coronel,no,8205,mujer,543,2009,8102
coronel,no,9114,hombre,99,2009,8102
coronel,no,9211,mujer,91,2009,8102
coronel,no,8109,mujer,161,2009,8102
coronel,no,8109,hombre,163,2009,8102
coronel,sí,,mujer,311,2009,8102
coronel,sí,13505,mujer,36,2009,8102
coronel,sí,8106,hombre,132,2009,8102
coronel,no,9201,mujer,110,2009,8102
coronel,no,5101,hombre,132,2009,8102
corral,no,14104,hombre,13,2009,14102
corral,no,14108,mujer,14,2009,14102
corral,no,14101,hombre,97,2009,14102
corral,no,10304,mujer,9,2009,14102
corral,no,14101,mujer,207,2009,14102
corral,no,9211,mujer,7,2009,14102
corral,no,10305,hombre,7,2009,14102
corral,no,8110,mujer,7,2009,14102
corral,no,10108,mujer,7,2009,14102
corral,no,12101,mujer,18,2009,14102
corral,no,16001,mujer,17,2009,14102
corral,no,9101,mujer,13,2009,14102
corral,no,13101,mujer,21,2009,14102
corral,no,14105,mujer,8,2009,14102
corral,no,10101,hombre,7,2009,14102
corral,no,9202,mujer,7,2009,14102
corral,no,10303,mujer,7,2009,14102
corral,no,9203,hombre,9,2009,14102
corral,no,10102,mujer,7,2009,14102
corral,no,14105,hombre,8,2009,14102
corral,no,8110,hombre,9,2009,14102
corral,no,14106,mujer,8,2009,14102
corral,no,10307,hombre,9,2009,14102
corral,no,9207,mujer,7,2009,14102
corral,no,,hombre,767,2009,14102
corral,no,8418,mujer,8,2009,14102
corral,no,14107,hombre,7,2009,14102
corral,no,10108,hombre,8,2009,14102
corral,no,8201,mujer,8,2009,14102
corral,no,9109,hombre,6,2009,14102
corral,no,8201,hombre,13,2009,14102
corral,sí,,hombre,7,2009,14102
corral,no,14201,mujer,11,2009,14102
corral,no,99999,mujer,15,2009,14102
corral,no,10305,mujer,6,2009,14102
corral,no,5601,mujer,6,2009,14102
corral,no,10101,mujer,26,2009,14102
corral,no,,mujer,1159,2009,14102
corral,no,8101,hombre,35,2009,14102
corral,no,5101,hombre,7,2009,14102
corral,no,8102,mujer,17,2009,14102
corral,no,8102,hombre,11,2009,14102
corral,no,10301,mujer,21,2009,14102
corral,no,9101,hombre,20,2009,14102
corral,no,14107,mujer,7,2009,14102
corral,no,14204,hombre,34,2009,14102
corral,no,8101,mujer,48,2009,14102
corral,no,10105,hombre,6,2009,14102
coyhaique,no,10301,hombre,17,2009,11101
coyhaique,no,5506,mujer,17,2009,11101
coyhaique,no,10303,mujer,75,2009,11101
coyhaique,no,10202,hombre,161,2009,11101
coyhaique,no,11401,mujer,68,2009,11101
coyhaique,no,14203,mujer,48,2009,11101
coyhaique,sí,13101,mujer,247,2009,11101
coyhaique,no,11201,mujer,384,2009,11101
coyhaique,no,2103,mujer,18,2009,11101
coyhaique,no,4204,mujer,52,2009,11101
coyhaique,no,13126,hombre,17,2009,11101
coyhaique,no,10201,mujer,492,2009,11101
coyhaique,no,11202,hombre,52,2009,11101
coyhaique,no,13126,mujer,70,2009,11101
coyhaique,no,11402,hombre,52,2009,11101
coyhaique,no,13101,hombre,122,2009,11101
coyhaique,no,10202,mujer,146,2009,11101
coyhaique,no,11401,hombre,17,2009,11101
coyhaique,no,13124,mujer,70,2009,11101
coyhaique,no,9101,hombre,143,2009,11101
coyhaique,no,99999,mujer,415,2009,11101
coyhaique,sí,10108,mujer,17,2009,11101
coyhaique,no,11202,mujer,156,2009,11101
coyhaique,sí,11402,hombre,17,2009,11101
coyhaique,no,10301,mujer,88,2009,11101
coyhaique,no,8301,mujer,192,2009,11101
coyhaique,no,11101,mujer,17,2009,11101
coyhaique,no,99999,hombre,75,2009,11101
coyhaique,sí,,hombre,186,2009,11101
coyhaique,no,10101,mujer,418,2009,11101
coyhaique,no,9119,hombre,34,2009,11101
coyhaique,no,11301,hombre,34,2009,11101
coyhaique,no,,mujer,9425,2009,11101
coyhaique,no,10101,hombre,239,2009,11101
coyhaique,no,11402,mujer,35,2009,11101
coyhaique,no,10203,mujer,48,2009,11101
coyhaique,no,7301,mujer,48,2009,11101
coyhaique,no,16001,mujer,202,2009,11101
coyhaique,no,14101,hombre,116,2009,11101
coyhaique,no,2103,hombre,22,2009,11101
coyhaique,no,11301,mujer,34,2009,11101
coyhaique,no,9108,hombre,75,2009,11101
coyhaique,no,9109,hombre,34,2009,11101
coyhaique,no,10102,hombre,18,2009,11101
coyhaique,no,13101,mujer,337,2009,11101
coyhaique,no,,hombre,4608,2009,11101
coyhaique,no,9101,mujer,18,2009,11101
coyhaique,no,8301,hombre,64,2009,11101
coyhaique,no,14101,mujer,420,2009,11101
coyhaique,no,13124,hombre,140,2009,11101
coyhaique,no,10201,hombre,215,2009,11101
coyhaique,no,10109,hombre,18,2009,11101
coyhaique,no,11201,hombre,128,2009,11101
coyhaique,sí,,mujer,64,2009,11101
coyhaique,no,10106,mujer,22,2009,11101
coyhaique,no,4101,mujer,48,2009,11101
coyhaique,no,10203,hombre,48,2009,11101
cunco,no,9119,mujer,63,2009,9103
cunco,no,13401,mujer,24,2009,9103
cunco,sí,,hombre,30,2009,9103
cunco,no,9110,hombre,53,2009,9103
cunco,no,9116,hombre,32,2009,9103
cunco,no,8308,mujer,15,2009,9103
cunco,sí,,mujer,15,2009,9103
cunco,no,14108,mujer,41,2009,9103
cunco,no,13301,mujer,15,2009,9103
cunco,no,13101,hombre,94,2009,9103
cunco,no,7404,mujer,36,2009,9103
cunco,no,9105,mujer,192,2009,9103
cunco,no,14103,hombre,32,2009,9103
cunco,no,8311,hombre,35,2009,9103
cunco,no,13101,mujer,210,2009,9103
cunco,no,9114,mujer,135,2009,9103
cunco,no,,hombre,3916,2009,9103
cunco,no,8101,hombre,59,2009,9103
cunco,no,9119,hombre,55,2009,9103
cunco,no,16001,mujer,31,2009,9103
cunco,no,9101,mujer,191,2009,9103
cunco,no,9110,mujer,77,2009,9103
cunco,no,9107,mujer,15,2009,9103
cunco,no,9111,mujer,108,2009,9103
cunco,no,,mujer,4899,2009,9103
cunco,no,9104,mujer,24,2009,9103
cunco,no,9118,mujer,41,2009,9103
cunco,no,8202,mujer,32,2009,9103
cunco,no,9101,hombre,180,2009,9103
cunco,no,9105,hombre,15,2009,9103
cunco,no,9112,hombre,31,2009,9103
cunco,no,11101,mujer,36,2009,9103
cunco,no,9205,hombre,39,2009,9103
cunco,no,9108,mujer,24,2009,9103
cunco,no,9115,mujer,15,2009,9103
cunco,no,7101,hombre,36,2009,9103
cunco,no,8416,mujer,24,2009,9103
cunco,no,14103,mujer,169,2009,9103
cunco,no,9205,mujer,15,2009,9103
cunco,no,14204,mujer,24,2009,9103
cunco,no,9120,mujer,91,2009,9103
cunco,no,9112,mujer,35,2009,9103
curacautín,no,9211,hombre,22,2009,9203
curacautín,no,13101,hombre,138,2009,9203
curacautín,no,8101,mujer,41,2009,9203
curacautín,no,9203,mujer,66,2009,9203
curacautín,sí,,hombre,111,2009,9203
curacautín,no,9210,hombre,19,2009,9203
curacautín,no,8201,hombre,22,2009,9203
curacautín,no,9101,mujer,90,2009,9203
curacautín,no,8110,hombre,46,2009,9203
curacautín,no,13402,mujer,17,2009,9203
curacautín,sí,99999,mujer,21,2009,9203
curacautín,no,9108,mujer,149,2009,9203
curacautín,no,3202,mujer,19,2009,9203
curacautín,no,7401,mujer,19,2009,9203
curacautín,no,8305,hombre,18,2009,9203
curacautín,no,13127,mujer,37,2009,9203
curacautín,no,10201,mujer,20,2009,9203
curacautín,no,9101,hombre,40,2009,9203
curacautín,no,,mujer,3789,2009,9203
curacautín,no,99999,hombre,42,2009,9203
